ticket_id,bus_id,route_id,source_stop,destination_stop,boarding_date,boarding_time,passenger_count
TKT04198,B302,R03,S19,S07,12-09-2026,14:58,1
TKT04199,B302,R03,S06,S07,13-09-2026,12:08,1
TKT04200,B502,R05,S31,S04,14-09-2026,06:54,1
TKT04201,B401,R04,S05,S01,01-09-2026,13:01,2
TKT04202,B103,R01,S01,S02,02-09-2026,15:55,2
TKT04203,B101,R01,S09,S10,03-09-2026,15:17,2
TKT04204,B101,R01,S05,S06,04-09-2026,09:43,2
TKT04205,B501,R05,S02,S20,05-09-2026,07:24,4
TKT04206,B401,R04,S03,S01,06-09-2026,19:55,1
TKT04207,B302,R03,S07,S22,07-09-2026,07:36,4
TKT04208,B503,R05,S11,S07,08-09-2026,19:26,4
TKT04209,B503,R05,S30,S02,09-09-2026,09:06,2
TKT04210,B103,R01,S08,S09,10-09-2026,17:44,3
TKT04211,B301,R03,S19,S20,11-09-2026,18:22,2
TKT04212,B303,R03,S22,S23,12-09-2026,07:25,2
TKT04213,B403,R04,S25,S07,13-09-2026,07:29,2
TKT04214,B402,R04,S28,S01,14-09-2026,08:19,4
TKT04215,B403,R04,S24,S25,01-09-2026,14:26,1
TKT04216,B301,R03,S15,S19,02-09-2026,18:22,1
TKT04217,B101,R01,S03,S08,03-09-2026,08:34,3
TKT04218,B403,R04,S26,S03,04-09-2026,18:05,3
TKT04219,B503,R05,S11,S02,05-09-2026,19:14,1
TKT04220,B401,R04,S03,S01,06-09-2026,19:22,3
TKT04221,B102,R01,S03,S05,07-09-2026,09:57,2
TKT04222,B403,R04,S28,S01,08-09-2026,06:11,1
TKT04223,B403,R04,S05,S01,09-09-2026,14:43,2
TKT04224,B302,R03,S22,S23,10-09-2026,18:38,2
TKT04225,B501,R05,S04,S07,11-09-2026,18:56,3
TKT04226,B503,R05,S07,S20,12-09-2026,11:41,2
TKT04227,B302,R03,S15,S19,13-09-2026,16:49,1
TKT04228,B301,R03,S16,S15,14-09-2026,07:48,3
TKT04229,B301,R03,S21,S23,01-09-2026,11:35,1
TKT04230,B402,R04,S28,S01,02-09-2026,17:37,1
TKT04231,B503,R05,S07,S20,03-09-2026,17:34,3
TKT04232,B303,R03,S07,S20,04-09-2026,08:18,2
TKT04233,B301,R03,S15,S20,05-09-2026,17:25,1
TKT04234,B102,R01,S07,S08,06-09-2026,18:32,1
TKT04235,B403,R04,S24,S06,07-09-2026,08:13,3
TKT04236,B201,R02,S15,S18,08-09-2026,08:57,2
TKT04237,B501,R05,S04,S07,09-09-2026,17:52,3
TKT04238,B202,R02,S02,S14,10-09-2026,06:46,1
TKT04239,B401,R04,S26,S03,11-09-2026,19:02,3
TKT04240,B303,R03,S20,S21,12-09-2026,15:51,2
TKT04241,B202,R02,S15,S18,13-09-2026,15:44,1
TKT04242,B102,R01,S06,S07,14-09-2026,08:48,3
TKT04243,B303,R03,S06,S22,01-09-2026,18:22,2
TKT04244,B102,R01,S07,S09,02-09-2026,15:38,2
TKT04245,B202,R02,S12,S14,03-09-2026,09:20,2
TKT04246,B203,R02,S02,S15,04-09-2026,19:27,2
TKT04247,B302,R03,S21,S23,05-09-2026,08:43,5
TKT04248,B201,R02,S02,S14,06-09-2026,07:19,2
TKT04249,B203,R02,S12,S13,07-09-2026,15:17,2
TKT04250,B102,R01,S09,S10,08-09-2026,08:48,2
TKT04251,B203,R02,S13,S02,09-09-2026,09:44,2
TKT04252,B401,R04,S05,S03,10-09-2026,19:27,3
TKT04253,B503,R05,S02,S04,11-09-2026,06:54,1
TKT04254,B503,R05,S31,S02,12-09-2026,09:05,2
TKT04255,B103,R01,S06,S08,13-09-2026,09:28,3
TKT04256,B201,R02,S17,S18,14-09-2026,12:23,2
TKT04257,B101,R01,S08,S09,01-09-2026,07:00,3
TKT04258,B403,R04,S03,S01,02-09-2026,09:07,4
TKT04259,B102,R01,S06,S07,03-09-2026,11:19,1
TKT04260,B101,R01,S06,S07,04-09-2026,18:19,2
TKT04261,B401,R04,S03,S01,05-09-2026,19:26,2
TKT04262,B303,R03,S16,S23,06-09-2026,07:29,1
TKT04263,B503,R05,S29,S13,07-09-2026,07:34,3
TKT04264,B202,R02,S13,S14,08-09-2026,17:41,3
TKT04265,B202,R02,S17,S18,09-09-2026,17:28,3
TKT04266,B203,R02,S14,S16,10-09-2026,18:10,1
TKT04267,B202,R02,S02,S17,11-09-2026,18:31,2
TKT04268,B301,R03,S06,S22,12-09-2026,17:37,1
TKT04269,B201,R02,S02,S15,13-09-2026,08:41,2
TKT04270,B202,R02,S11,S17,14-09-2026,20:28,1
TKT04271,B302,R03,S22,S23,01-09-2026,17:27,4
TKT04272,B101,R01,S02,S03,02-09-2026,09:52,3
TKT04273,B301,R03,S15,S22,03-09-2026,17:32,2
TKT04274,B203,R02,S13,S18,04-09-2026,13:58,1
TKT04275,B101,R01,S03,S06,05-09-2026,09:10,3
TKT04276,B102,R01,S08,S10,06-09-2026,11:09,1
TKT04277,B502,R05,S02,S03,07-09-2026,21:07,1
TKT04278,B103,R01,S09,S10,08-09-2026,07:56,3
TKT04279,B202,R02,S15,S16,09-09-2026,17:42,4
TKT04280,B103,R01,S05,S07,10-09-2026,08:17,3
TKT04281,B203,R02,S16,S17,11-09-2026,15:14,2
TKT04282,B302,R03,S22,S23,12-09-2026,13:48,3
TKT04283,B301,R03,S15,S23,13-09-2026,12:59,3
TKT04284,B103,R01,S02,S10,14-09-2026,18:49,2
TKT04285,B103,R01,S03,S08,01-09-2026,06:41,1
TKT04286,B202,R02,S02,S15,02-09-2026,07:53,3
TKT04287,B101,R01,S06,S07,03-09-2026,17:17,1
TKT04288,B203,R02,S12,S13,04-09-2026,18:28,4
TKT04289,B303,R03,S19,S06,05-09-2026,08:24,3
TKT04290,B502,R05,S07,S20,06-09-2026,18:08,4
TKT04291,B202,R02,S15,S16,07-09-2026,19:38,1
TKT04292,B301,R03,S15,S22,08-09-2026,13:00,1
TKT04293,B402,R04,S28,S01,09-09-2026,07:12,2
TKT04294,B403,R04,S05,S28,10-09-2026,19:17,2
TKT04295,B301,R03,S19,S06,11-09-2026,15:24,3
TKT04296,B302,R03,S19,S23,12-09-2026,08:44,4
TKT04297,B502,R05,S03,S04,13-09-2026,15:51,1
TKT04298,B503,R05,S03,S04,14-09-2026,16:28,1
TKT04299,B402,R04,S06,S28,01-09-2026,17:46,2
TKT04300,B103,R01,S01,S06,02-09-2026,09:38,1
TKT04301,B302,R03,S15,S20,03-09-2026,06:41,1
TKT04302,B101,R01,S02,S03,04-09-2026,08:53,2
TKT04303,B203,R02,S13,S02,05-09-2026,17:41,2
TKT04304,B402,R04,S05,S01,06-09-2026,18:22,2
TKT04305,B302,R03,S15,S06,07-09-2026,20:30,1
TKT04306,B401,R04,S25,S06,08-09-2026,07:43,3
TKT04307,B402,R04,S05,S01,09-09-2026,13:04,1
TKT04308,B101,R01,S09,S10,10-09-2026,19:36,3
TKT04309,B202,R02,S02,S15,11-09-2026,18:41,1
TKT04310,B402,R04,S25,S05,12-09-2026,17:04,2
TKT04311,B403,R04,S07,S01,13-09-2026,19:49,2
TKT04312,B101,R01,S05,S09,14-09-2026,08:04,2
TKT04313,B102,R01,S01,S02,01-09-2026,20:59,3
TKT04314,B401,R04,S03,S28,02-09-2026,09:07,1
TKT04315,B103,R01,S07,S10,03-09-2026,18:41,2
TKT04316,B503,R05,S11,S20,04-09-2026,07:02,2
TKT04317,B302,R03,S21,S23,05-09-2026,08:53,3
TKT04318,B402,R04,S03,S01,06-09-2026,16:28,1
TKT04319,B402,R04,S24,S07,07-09-2026,17:10,2
TKT04320,B103,R01,S06,S10,08-09-2026,20:47,1
TKT04321,B403,R04,S07,S05,09-09-2026,19:36,1
TKT04322,B102,R01,S01,S07,10-09-2026,07:59,3
TKT04323,B103,R01,S09,S10,11-09-2026,18:39,1
TKT04324,B201,R02,S17,S18,12-09-2026,08:14,2
TKT04325,B101,R01,S07,S09,13-09-2026,20:14,1
TKT04326,B403,R04,S07,S01,14-09-2026,08:49,4
TKT04327,B401,R04,S05,S03,01-09-2026,19:53,2
TKT04328,B301,R03,S21,S22,02-09-2026,17:34,2
TKT04329,B201,R02,S12,S15,03-09-2026,07:46,2
TKT04330,B103,R01,S05,S06,04-09-2026,09:52,2
TKT04331,B502,R05,S03,S20,05-09-2026,19:41,1
TKT04332,B503,R05,S30,S07,06-09-2026,09:43,3
TKT04333,B103,R01,S09,S10,07-09-2026,17:52,3
TKT04334,B302,R03,S16,S19,08-09-2026,09:42,3
TKT04335,B102,R01,S06,S08,09-09-2026,18:51,4
TKT04336,B203,R02,S15,S16,10-09-2026,07:57,1
TKT04337,B102,R01,S05,S08,11-09-2026,15:07,1
TKT04338,B501,R05,S13,S20,12-09-2026,17:15,2
TKT04339,B101,R01,S09,S10,13-09-2026,08:45,2
TKT04340,B202,R02,S15,S16,14-09-2026,21:30,1
TKT04341,B203,R02,S12,S14,01-09-2026,18:23,3
TKT04342,B202,R02,S16,S17,02-09-2026,17:45,1
TKT04343,B202,R02,S14,S15,03-09-2026,19:29,1
TKT04344,B303,R03,S22,S23,04-09-2026,08:41,2
TKT04345,B201,R02,S12,S02,05-09-2026,08:01,3
TKT04346,B103,R01,S08,S09,06-09-2026,19:20,2
TKT04347,B303,R03,S20,S21,07-09-2026,09:16,3
TKT04348,B202,R02,S02,S16,08-09-2026,19:31,4
TKT04349,B501,R05,S03,S20,09-09-2026,19:41,3
TKT04350,B302,R03,S06,S21,10-09-2026,08:26,2
TKT04351,B102,R01,S07,S08,11-09-2026,14:20,1
TKT04352,B401,R04,S05,S03,12-09-2026,06:10,2
TKT04353,B103,R01,S07,S08,13-09-2026,19:10,2
TKT04354,B203,R02,S02,S18,14-09-2026,09:57,4
TKT04355,B401,R04,S03,S01,01-09-2026,07:36,4
TKT04356,B301,R03,S19,S07,02-09-2026,11:05,1
TKT04357,B102,R01,S01,S05,03-09-2026,09:35,2
TKT04358,B302,R03,S06,S20,04-09-2026,08:07,4
TKT04359,B301,R03,S06,S20,05-09-2026,08:31,2
TKT04360,B101,R01,S07,S08,06-09-2026,21:24,2
TKT04361,B302,R03,S06,S07,07-09-2026,12:01,1
TKT04362,B301,R03,S16,S15,08-09-2026,07:47,3
TKT04363,B403,R04,S28,S01,09-09-2026,07:45,1
TKT04364,B301,R03,S19,S20,10-09-2026,08:26,2
TKT04365,B502,R05,S04,S20,11-09-2026,09:28,2
TKT04366,B401,R04,S05,S03,12-09-2026,18:00,2
TKT04367,B503,R05,S13,S20,13-09-2026,19:31,1
TKT04368,B403,R04,S07,S03,14-09-2026,17:43,3
TKT04369,B101,R01,S05,S08,01-09-2026,17:27,4
TKT04370,B303,R03,S15,S20,02-09-2026,09:56,2
TKT04371,B403,R04,S07,S05,03-09-2026,16:52,3
TKT04372,B403,R04,S24,S07,04-09-2026,15:29,1
TKT04373,B302,R03,S07,S20,05-09-2026,09:43,1
TKT04374,B101,R01,S05,S08,06-09-2026,07:16,2
TKT04375,B301,R03,S21,S22,07-09-2026,19:52,1
TKT04376,B103,R01,S01,S07,08-09-2026,19:34,1
TKT04377,B103,R01,S07,S09,09-09-2026,09:03,2
TKT04378,B302,R03,S16,S21,10-09-2026,19:44,3
TKT04379,B101,R01,S05,S07,11-09-2026,09:43,1
TKT04380,B203,R02,S14,S15,12-09-2026,18:15,3
TKT04381,B102,R01,S06,S08,13-09-2026,10:36,1
TKT04382,B401,R04,S06,S28,14-09-2026,13:31,2
TKT04383,B303,R03,S21,S23,01-09-2026,18:51,2
TKT04384,B101,R01,S06,S07,02-09-2026,14:56,1
TKT04385,B202,R02,S11,S12,03-09-2026,07:09,2
TKT04386,B101,R01,S02,S05,04-09-2026,07:46,2
TKT04387,B201,R02,S15,S16,05-09-2026,13:33,1
TKT04388,B503,R05,S11,S13,06-09-2026,17:34,3
TKT04389,B201,R02,S13,S02,07-09-2026,13:54,1
TKT04390,B101,R01,S02,S06,08-09-2026,19:08,2
TKT04391,B302,R03,S16,S15,09-09-2026,16:25,1
TKT04392,B102,R01,S01,S03,10-09-2026,17:10,2
TKT04393,B302,R03,S20,S22,11-09-2026,08:23,3
TKT04394,B102,R01,S02,S03,12-09-2026,19:02,2
TKT04395,B303,R03,S15,S20,13-09-2026,19:37,1
TKT04396,B203,R02,S13,S14,14-09-2026,09:41,2
TKT04397,B301,R03,S07,S21,01-09-2026,13:05,1
TKT04398,B303,R03,S07,S22,02-09-2026,06:04,2
TKT04399,B503,R05,S07,S20,03-09-2026,19:54,3
TKT04400,B101,R01,S06,S10,04-09-2026,08:51,1
TKT04401,B103,R01,S03,S05,05-09-2026,08:44,3
TKT04402,B302,R03,S21,S23,06-09-2026,17:49,2
TKT04403,B203,R02,S16,S17,07-09-2026,11:00,2
TKT04404,B201,R02,S17,S18,08-09-2026,08:20,4
TKT04405,B201,R02,S17,S18,09-09-2026,17:06,3
TKT04406,B302,R03,S22,S23,10-09-2026,07:46,1
TKT04407,B102,R01,S08,S09,11-09-2026,19:46,2
TKT04408,B201,R02,S02,S16,12-09-2026,14:54,1
TKT04409,B401,R04,S26,S07,13-09-2026,19:11,1
TKT04410,B103,R01,S02,S03,14-09-2026,13:55,1
TKT04411,B302,R03,S22,S23,01-09-2026,07:07,2
TKT04412,B302,R03,S16,S15,02-09-2026,18:26,1
TKT04413,B303,R03,S22,S23,03-09-2026,08:26,2
TKT04414,B203,R02,S11,S18,04-09-2026,20:02,1
TKT04415,B401,R04,S26,S03,05-09-2026,17:33,1
TKT04416,B501,R05,S30,S11,06-09-2026,09:37,1
TKT04417,B301,R03,S20,S22,07-09-2026,14:38,1
TKT04418,B201,R02,S16,S17,08-09-2026,09:32,3
TKT04419,B102,R01,S05,S09,09-09-2026,16:15,1
TKT04420,B101,R01,S08,S09,10-09-2026,18:37,1
TKT04421,B201,R02,S16,S18,11-09-2026,07:04,3
TKT04422,B401,R04,S25,S01,12-09-2026,09:35,2
TKT04423,B201,R02,S12,S14,13-09-2026,15:16,1
TKT04424,B401,R04,S05,S01,14-09-2026,18:27,1
TKT04425,B402,R04,S07,S05,01-09-2026,18:00,2
TKT04426,B403,R04,S25,S01,02-09-2026,19:40,2
TKT04427,B201,R02,S17,S18,03-09-2026,10:07,1
TKT04428,B102,R01,S03,S04,04-09-2026,19:32,2
TKT04429,B102,R01,S08,S10,05-09-2026,18:00,1
TKT04430,B101,R01,S01,S03,06-09-2026,18:35,1
TKT04431,B401,R04,S24,S25,07-09-2026,14:09,2
TKT04432,B403,R04,S24,S01,08-09-2026,09:09,2
TKT04433,B303,R03,S20,S22,09-09-2026,08:15,1
TKT04434,B103,R01,S05,S06,10-09-2026,18:47,1
TKT04435,B302,R03,S16,S06,11-09-2026,20:21,1
TKT04436,B302,R03,S19,S22,12-09-2026,18:48,1
TKT04437,B402,R04,S26,S03,13-09-2026,07:00,3
TKT04438,B301,R03,S20,S21,14-09-2026,17:43,3
TKT04439,B303,R03,S16,S19,01-09-2026,12:54,1
TKT04440,B203,R02,S02,S17,02-09-2026,08:12,2
TKT04441,B102,R01,S03,S08,03-09-2026,18:40,2
TKT04442,B201,R02,S14,S16,04-09-2026,16:04,1
TKT04443,B503,R05,S29,S04,05-09-2026,09:36,1
TKT04444,B101,R01,S04,S10,06-09-2026,16:36,1
TKT04445,B103,R01,S02,S04,07-09-2026,21:40,4
TKT04446,B101,R01,S07,S09,08-09-2026,18:04,3
TKT04447,B301,R03,S16,S07,09-09-2026,07:23,3
TKT04448,B103,R01,S08,S09,10-09-2026,08:07,2
TKT04449,B103,R01,S09,S10,11-09-2026,09:33,1
TKT04450,B403,R04,S03,S01,12-09-2026,19:16,1
TKT04451,B501,R05,S13,S02,13-09-2026,15:46,1
TKT04452,B303,R03,S22,S23,14-09-2026,11:23,1
TKT04453,B503,R05,S29,S11,01-09-2026,09:56,3
TKT04454,B102,R01,S02,S07,02-09-2026,07:55,2
TKT04455,B101,R01,S08,S09,03-09-2026,11:55,2
TKT04456,B302,R03,S20,S23,04-09-2026,18:57,2
TKT04457,B301,R03,S16,S06,05-09-2026,19:31,3
TKT04458,B301,R03,S06,S21,06-09-2026,18:44,2
TKT04459,B102,R01,S02,S05,07-09-2026,17:52,2
TKT04460,B503,R05,S03,S07,08-09-2026,18:23,3
TKT04461,B303,R03,S19,S21,09-09-2026,06:25,3
TKT04462,B503,R05,S07,S20,10-09-2026,08:41,1
TKT04463,B503,R05,S02,S03,11-09-2026,07:56,3
TKT04464,B302,R03,S20,S22,12-09-2026,07:01,2
TKT04465,B202,R02,S15,S17,13-09-2026,11:12,1
TKT04466,B403,R04,S05,S03,14-09-2026,08:23,3
TKT04467,B503,R05,S04,S07,01-09-2026,09:27,1
TKT04468,B503,R05,S31,S13,02-09-2026,07:17,2
TKT04469,B103,R01,S03,S04,03-09-2026,07:50,2
TKT04470,B301,R03,S07,S22,04-09-2026,12:52,3
TKT04471,B401,R04,S25,S03,05-09-2026,09:50,2
TKT04472,B402,R04,S24,S26,06-09-2026,09:21,3
TKT04473,B401,R04,S05,S28,07-09-2026,11:21,1
TKT04474,B303,R03,S07,S23,08-09-2026,12:49,1
TKT04475,B201,R02,S12,S14,09-09-2026,08:21,2
TKT04476,B403,R04,S05,S01,10-09-2026,18:40,2
TKT04477,B301,R03,S06,S07,11-09-2026,11:52,1
TKT04478,B102,R01,S03,S04,12-09-2026,08:45,3
TKT04479,B201,R02,S11,S16,13-09-2026,13:46,1
TKT04480,B301,R03,S06,S20,14-09-2026,09:49,4
TKT04481,B502,R05,S03,S07,01-09-2026,19:34,2
TKT04482,B103,R01,S05,S10,02-09-2026,13:43,2
TKT04483,B401,R04,S26,S01,03-09-2026,16:04,1
TKT04484,B101,R01,S07,S09,04-09-2026,10:12,2
TKT04485,B403,R04,S05,S01,05-09-2026,07:15,2
TKT04486,B502,R05,S07,S20,06-09-2026,07:48,2
TKT04487,B203,R02,S13,S14,07-09-2026,09:00,2
TKT04488,B102,R01,S05,S10,08-09-2026,19:11,1
TKT04489,B103,R01,S09,S10,09-09-2026,08:48,3
TKT04490,B503,R05,S11,S03,10-09-2026,17:42,4
TKT04491,B503,R05,S02,S07,11-09-2026,19:21,2
TKT04492,B402,R04,S03,S01,12-09-2026,19:05,2
TKT04493,B101,R01,S01,S02,13-09-2026,17:22,3
TKT04494,B101,R01,S05,S08,14-09-2026,17:03,2
TKT04495,B302,R03,S06,S07,01-09-2026,09:07,4
TKT04496,B201,R02,S11,S02,02-09-2026,08:28,2
TKT04497,B103,R01,S04,S05,03-09-2026,11:38,1
TKT04498,B102,R01,S08,S09,04-09-2026,12:40,1
TKT04499,B101,R01,S07,S08,05-09-2026,09:26,2
TKT04500,B303,R03,S22,S23,06-09-2026,13:11,2
TKT04501,B403,R04,S07,S03,07-09-2026,18:01,1
TKT04502,B303,R03,S07,S23,08-09-2026,07:07,2
TKT04503,B203,R02,S16,S17,09-09-2026,12:47,1
TKT04504,B101,R01,S05,S06,10-09-2026,17:26,1
TKT04505,B402,R04,S26,S06,11-09-2026,09:44,2
TKT04506,B103,R01,S06,S07,12-09-2026,09:47,1
TKT04507,B303,R03,S16,S07,13-09-2026,16:29,3
TKT04508,B503,R05,S13,S07,14-09-2026,16:22,2
TKT04509,B102,R01,S08,S09,01-09-2026,13:10,2
TKT04510,B103,R01,S02,S07,02-09-2026,09:23,2
TKT04511,B301,R03,S20,S23,03-09-2026,17:54,5
TKT04512,B103,R01,S06,S09,04-09-2026,17:24,2
TKT04513,B501,R05,S30,S07,05-09-2026,18:02,2
TKT04514,B303,R03,S22,S23,06-09-2026,08:36,3
TKT04515,B303,R03,S16,S06,07-09-2026,09:30,3
TKT04516,B302,R03,S06,S20,08-09-2026,08:14,1
TKT04517,B402,R04,S06,S03,09-09-2026,17:03,1
TKT04518,B301,R03,S22,S23,10-09-2026,16:28,2
TKT04519,B402,R04,S05,S01,11-09-2026,10:23,1
TKT04520,B102,R01,S02,S04,12-09-2026,09:34,1
TKT04521,B203,R02,S11,S13,13-09-2026,13:38,1
TKT04522,B503,R05,S13,S07,14-09-2026,14:50,1
TKT04523,B103,R01,S09,S10,01-09-2026,14:18,1
TKT04524,B201,R02,S13,S15,02-09-2026,07:54,2
TKT04525,B102,R01,S03,S09,03-09-2026,06:25,1
TKT04526,B302,R03,S21,S22,04-09-2026,17:01,3
TKT04527,B203,R02,S13,S14,05-09-2026,09:05,3
TKT04528,B403,R04,S25,S07,06-09-2026,06:41,2
TKT04529,B501,R05,S07,S20,07-09-2026,14:30,1
TKT04530,B403,R04,S06,S28,08-09-2026,17:46,1
TKT04531,B302,R03,S06,S20,09-09-2026,09:50,3
TKT04532,B101,R01,S02,S07,10-09-2026,19:38,1
TKT04533,B402,R04,S03,S01,11-09-2026,07:56,2
TKT04534,B103,R01,S07,S10,12-09-2026,08:16,2
TKT04535,B201,R02,S16,S18,13-09-2026,07:18,1
TKT04536,B302,R03,S19,S06,14-09-2026,19:02,2
TKT04537,B101,R01,S07,S08,01-09-2026,14:55,2
TKT04538,B503,R05,S02,S04,02-09-2026,09:16,4
TKT04539,B403,R04,S25,S07,03-09-2026,17:36,2
TKT04540,B301,R03,S06,S07,04-09-2026,17:52,1
TKT04541,B501,R05,S02,S20,05-09-2026,17:43,4
TKT04542,B503,R05,S07,S20,06-09-2026,09:22,2
TKT04543,B202,R02,S11,S12,07-09-2026,17:19,2
TKT04544,B102,R01,S03,S04,08-09-2026,17:40,3
TKT04545,B101,R01,S04,S10,09-09-2026,08:28,1
TKT04546,B401,R04,S03,S28,10-09-2026,18:51,2
TKT04547,B302,R03,S07,S23,11-09-2026,12:33,2
TKT04548,B103,R01,S02,S07,12-09-2026,08:51,3
TKT04549,B202,R02,S02,S15,13-09-2026,14:05,3
TKT04550,B403,R04,S28,S01,14-09-2026,19:45,1
TKT04551,B301,R03,S20,S22,01-09-2026,09:50,3
TKT04552,B302,R03,S07,S20,02-09-2026,17:34,4
TKT04553,B302,R03,S16,S19,03-09-2026,19:00,3
TKT04554,B201,R02,S13,S16,04-09-2026,13:50,2
TKT04555,B403,R04,S24,S07,05-09-2026,10:24,1
TKT04556,B402,R04,S24,S28,06-09-2026,08:38,2
TKT04557,B401,R04,S07,S05,07-09-2026,09:45,1
TKT04558,B201,R02,S13,S15,08-09-2026,08:20,1
TKT04559,B403,R04,S26,S05,09-09-2026,18:53,3
TKT04560,B403,R04,S05,S03,10-09-2026,08:41,2
TKT04561,B103,R01,S06,S07,11-09-2026,13:36,1
TKT04562,B301,R03,S15,S07,12-09-2026,16:31,1
TKT04563,B402,R04,S06,S03,13-09-2026,14:25,1
TKT04564,B403,R04,S07,S01,14-09-2026,10:54,1
TKT04565,B103,R01,S09,S10,01-09-2026,17:28,3
TKT04566,B402,R04,S03,S01,02-09-2026,08:11,1
TKT04567,B203,R02,S13,S15,03-09-2026,09:35,2
TKT04568,B101,R01,S08,S09,04-09-2026,14:06,2
TKT04569,B303,R03,S20,S21,05-09-2026,13:35,1
TKT04570,B102,R01,S09,S10,06-09-2026,19:22,1
TKT04571,B501,R05,S07,S20,07-09-2026,07:25,2
TKT04572,B303,R03,S15,S06,08-09-2026,08:39,1
TKT04573,B301,R03,S19,S21,09-09-2026,07:50,1
TKT04574,B301,R03,S22,S23,10-09-2026,06:58,1
TKT04575,B301,R03,S19,S06,11-09-2026,21:34,1
TKT04576,B102,R01,S05,S07,12-09-2026,21:09,1
TKT04577,B301,R03,S16,S06,13-09-2026,21:12,1
TKT04578,B303,R03,S22,S23,14-09-2026,07:28,2
TKT04579,B402,R04,S24,S03,01-09-2026,17:05,2
TKT04580,B501,R05,S02,S04,02-09-2026,17:30,2
TKT04581,B403,R04,S03,S01,03-09-2026,07:03,4
TKT04582,B301,R03,S15,S19,04-09-2026,21:43,1
TKT04583,B202,R02,S14,S18,05-09-2026,07:22,3
TKT04584,B302,R03,S15,S19,06-09-2026,17:04,2
TKT04585,B203,R02,S16,S17,07-09-2026,12:22,1
TKT04586,B403,R04,S26,S05,08-09-2026,13:53,1
TKT04587,B302,R03,S19,S21,09-09-2026,08:11,2
TKT04588,B201,R02,S11,S15,10-09-2026,19:24,1
TKT04589,B102,R01,S02,S06,11-09-2026,09:47,1
TKT04590,B103,R01,S03,S05,12-09-2026,17:25,2
TKT04591,B502,R05,S31,S13,13-09-2026,07:31,1
TKT04592,B103,R01,S05,S08,14-09-2026,07:58,2
TKT04593,B101,R01,S06,S09,01-09-2026,13:53,1
TKT04594,B202,R02,S13,S02,02-09-2026,07:01,1
TKT04595,B503,R05,S03,S20,03-09-2026,09:58,1
TKT04596,B102,R01,S04,S05,04-09-2026,07:57,1
TKT04597,B103,R01,S02,S05,05-09-2026,16:23,2
TKT04598,B503,R05,S29,S04,06-09-2026,09:12,2
TKT04599,B203,R02,S14,S16,07-09-2026,13:16,1
TKT04600,B502,R05,S13,S02,08-09-2026,09:45,3
TKT04601,B202,R02,S17,S18,09-09-2026,17:24,1
TKT04602,B303,R03,S16,S06,10-09-2026,18:53,4
TKT04603,B401,R04,S03,S01,11-09-2026,09:04,3
TKT04604,B301,R03,S19,S22,12-09-2026,17:59,2
TKT04605,B303,R03,S20,S22,13-09-2026,08:09,4
TKT04606,B201,R02,S16,S17,14-09-2026,09:24,1
TKT04607,B201,R02,S02,S15,01-09-2026,18:48,3
TKT04608,B201,R02,S13,S16,02-09-2026,09:33,2
TKT04609,B102,R01,S07,S09,03-09-2026,09:55,3
TKT04610,B301,R03,S20,S23,04-09-2026,13:35,1
TKT04611,B203,R02,S16,S17,05-09-2026,18:06,1
TKT04612,B301,R03,S15,S06,06-09-2026,06:39,2
TKT04613,B502,R05,S30,S03,07-09-2026,10:44,1
TKT04614,B202,R02,S11,S17,08-09-2026,19:07,3
TKT04615,B402,R04,S26,S01,09-09-2026,13:41,1
TKT04616,B403,R04,S24,S03,10-09-2026,09:22,1
TKT04617,B103,R01,S01,S04,11-09-2026,19:21,1
TKT04618,B401,R04,S24,S07,12-09-2026,19:05,2
TKT04619,B103,R01,S06,S07,13-09-2026,19:12,2
TKT04620,B303,R03,S20,S21,14-09-2026,18:58,1
TKT04621,B103,R01,S08,S10,01-09-2026,09:03,5
TKT04622,B401,R04,S03,S28,02-09-2026,13:27,1
TKT04623,B402,R04,S03,S01,03-09-2026,18:00,1
TKT04624,B103,R01,S03,S05,04-09-2026,18:57,2
TKT04625,B501,R05,S04,S07,05-09-2026,10:03,2
TKT04626,B401,R04,S03,S28,06-09-2026,13:18,1
TKT04627,B301,R03,S16,S15,07-09-2026,07:07,2
TKT04628,B502,R05,S04,S20,08-09-2026,19:43,5
TKT04629,B502,R05,S13,S07,09-09-2026,12:50,1
TKT04630,B401,R04,S03,S01,10-09-2026,08:27,2
TKT04631,B203,R02,S14,S16,11-09-2026,10:29,1
TKT04632,B403,R04,S06,S01,12-09-2026,17:39,3
TKT04633,B201,R02,S13,S02,13-09-2026,15:37,5
TKT04634,B102,R01,S07,S08,14-09-2026,07:34,3
TKT04635,B401,R04,S24,S25,01-09-2026,19:50,4
TKT04636,B101,R01,S06,S08,02-09-2026,21:44,2
TKT04637,B201,R02,S15,S17,03-09-2026,16:44,1
TKT04638,B402,R04,S06,S28,04-09-2026,09:55,2
TKT04639,B202,R02,S15,S16,05-09-2026,13:17,1
TKT04640,B103,R01,S02,S05,06-09-2026,08:59,2
TKT04641,B402,R04,S24,S28,07-09-2026,09:22,3
TKT04642,B103,R01,S05,S07,08-09-2026,18:22,4
TKT04643,B501,R05,S13,S03,09-09-2026,17:15,1
TKT04644,B401,R04,S03,S01,10-09-2026,19:59,1
TKT04645,B502,R05,S29,S11,11-09-2026,07:36,4
TKT04646,B403,R04,S03,S01,12-09-2026,09:27,3
TKT04647,B102,R01,S02,S09,13-09-2026,10:58,1
